date,time,address,offense,description,lat,lng
06/08/16,6:30 PM,51 N 39th St,Theft,Wallet and various items taken,39.9582917,-75.1990771
08/25/16,7:43 AM,3335 Woodland Walk,Theft,Property taken from pocketbook,39.9536909,-75.1912987
07/06/16,2:35 PM,51 N 39th St,Theft,Two knives and currency taken,39.9582917,-75.1990771
11/23/16,9:23 AM,3335 Woodland Walk,Theft,Template removed from building,39.9536909,-75.1912987
07/26/16,12:32 PM,51 N 39th St,Theft,Backpack contianing various items taken,39.9582917,-75.1990771
4/12/2017,11:43 AM,3335 Woodland Walk,Theft,Bike tire taken,39.9536909,-75.1912987
07/26/16,1:45 PM,51 N 39th St,Theft,Items taken from locker,39.9582917,-75.1990771
12/22/16,11:13 AM,3715 Woodland Walk,Theft,Wallet taken from room,39.9525062,-75.1927688
08/03/16,1:41 PM,51 N 39th St,Theft,Unsecured purse taken,39.9582917,-75.1990771
09/23/16,9:55 AM,3700 Hamilton Walk,Theft,Window screens taken,39.9497311,-75.1979477
08/24/16,1:52 PM,51 N 39th St,Theft,Currency taken,39.9582917,-75.1990771
08/26/16,6:57 PM,3710 Hamilton Walk,Theft,Unsecured phone taken from backpack,39.9497278,-75.1984231
08/24/16,2:55 PM,51 N 39th St,Theft,Secured bike taken,39.9582917,-75.1990771
01/15/2017,6:28 PM,3340 Smith Walk,Theft,Secured bike taken,39.9511851,-75.1900932
09/08/16,11:33 AM,51 N 39th St,Theft,Unsecured phone taken,39.9582917,-75.1990771
05/06/17,10:32 AM,3340 Smith Walk,Theft,Secured bike taken/Arrest,39.9511851,-75.1900932
09/08/16,3:06 PM,51 N 39th St,Theft,iPad taken from lounge area,39.9582917,-75.1990771
05/14/16,8:57 AM,205 St Marks Sq,Theft,Secured bike taken,39.9546807,-75.2075525
09/28/16,5:32 AM,51 N 39th St,Theft,Wallet taken from purse,39.9582917,-75.1990771
01/03/17,7:06 PM,210 St Marks Sq,Theft,UPS boxes found without the contents,39.9546346,-75.2077678
10/18/16,9:49 AM,51 N 39th St,Theft,Unattended cell phone taken,39.9582917,-75.1990771
09/02/2016,9:15 PM,3801 Powelton Ave,Auto Theft,Vehicle taken by unknown male,39.959782,-75.1975558
01/31/17,12:34 PM,51 N 39th St,Theft,Unsecured laptop taken,39.9582917,-75.1990771
07/27/16,5:24 PM,3910 Powelton Ave,Theft,Cell phone taken,39.9589229,-75.2006364
02/19/17,10:00 PM,51 N 39th St,Theft,Currency taken,39.9582917,-75.1990771
08/10/16,4:42 PM,3910 Powelton Ave,Theft,Laptop and docking station taken,39.9589229,-75.2006364
3/14/2017,8:01 AM,51 N 39th St,Theft,Wallet taken from counter,39.9582917,-75.1990771
08/02/16,7:22 AM,3900 Filbert St,Theft,Currency and various items taken from vehicles,39.9577713,-75.2009874
01/27/17,10:53 PM,51 N. 39th St,Theft,Debit card taken form handbag,39.9582917,-75.1990771
01/11/2017,1:42 PM,3944 Delancey St,Theft,USPS package taken/Arrest,39.9510303,-75.2026039
11/23/16,5:07 PM,55 S 34th St,Theft,Hub caps taken from vehicle,39.9547355,-75.1917068
10/01/16,8:35 PM,4000 Chancellor St,Theft,Backpack and contents taken from auto,39.9535217,-75.2038184
03/21/2017,1:51 PM,601 University Ave,Theft,Equipment taken from trailers,39.9442176,-75.1975194
02/05/17,11:44 PM,4000 Chancellor St,Theft,Laptop taken from vehicle,39.9535217,-75.2038184
05/26/16,9:33 AM,650 Hollenback Dr,Theft,Items taken from press box,39.9475333,-75.1906977
02/17/17,11:55 AM,4000 Chancellor St,Theft,Backpack with contents taken from auto,39.9535217,-75.2038184
