date,time,address,offense,description,lat,lng
07/08/16,1:00 PM,120 S 36th St,Robbery,Employee pushed as male took merchandise without payment,39.9538992,-75.1949913
09/18/16,6:39 PM,3400 Spruce St,Robbery,Offenders attempted to take cell phone,39.9500798,-75.1939906
10/04/16,10:57 PM,100 S 38th St,Robbery,Complainant punched by male who attempted to take backpack/Arrest,39.9540976,-75.1988448
09/18/16,10:44 PM,4200 Pine St,Robbery,Wallet and iPhone taken,39.9508409,-75.2076809
no date,8:11 PM,200 S 40th St,Robbery,Unknown female attempted to rob complainant,39.9534235,-75.2032788
09/20/16,5:04 PM,4000 Irving St,Robbery,Complainant assaulted and cell phone taken/3 arrests made,39.9525309,-75.2043293
no date,12:04 AM,200 S 41st St,Robbery/arrest,,39.9540508,-75.2054021
09/25/16,1:49 AM,3900 Spruce St,Robbery,Male grabbed complainant's phone/Arrest,39.951206,-75.2009658
01/13/2017,5:02 PM,33 S 42nd St,Robbery,Store robbed by 2 unknown males,39.9564776,-75.2061457
09/28/16,3:30 PM,3800 Woodland Walk,Robbery,US currency forcibly taken from complainant,39.9525062,-75.1927688
8/9/17,4:18 AM,409 S. 42nd St,Robbery,,39.9504064,-75.2067854
05/03/16,6:10 PM,3500 Market St,Robbery,Complainant robbed by males/Arrest,39.955743,-75.193059
8/9/17,7:36 PM,S. 42nd St,Robbery,,39.9509026,-75.2071943
06/29/16,8:15 AM,3800 Spruce St,Robbery,Complainant reported being robbed,39.9499163,-75.200148
7/24/17,11:28 PM,300 S 42nd St,Robbery/ Arrest,,39.9522184,-75.2069361
07/06/16,6:58 PM,4200 Spruce St,Robbery,iPhone taken by unknown male,39.9519876,-75.2072057
08/25/17,2:52 AM,1 S 42nd St,Robbery,Auto taken point of gun,39.957637,-75.2060703
07/07/16,7:22 PM,4006 Chestnut St,Robbery,Wallet taken/Arrest,39.9554089,-75.2026851
07/22/16,11:40 PM,300 S 43rd St,Robbery,Purse taken by unknown male,39.9524927,-75.2092819
07/08/16,1:00 PM,120 S 36th St,Robbery,Employee pushed as male took merchandise without payment,39.9538992,-75.1949913
06/01/17,9:07 PM,44th & Ludlow Sts,Robbery,,35.4202191,-97.0950556
07/08/16,8:11 PM,200 S 40th St,Robbery,Unknown female attempted to rob complainant,39.9534235,-75.2032788
no date,7:55 PM,45th & Springfield Ave,Robbery/ Arrest,,39.9488055,-75.214766
07/20/16,4:44 AM,3400 Market St,Robbery,Complainant assaulted and cell phone taken/Arrest,39.95558,-75.193029
no date,8:20 PM,45th & Spruce Sts,Robbery/ Arrest,,39.9528811,-75.2143613
07/22/16,11:40 PM,300 S 43rd St,Robbery,Purse taken by unknown male,39.9524927,-75.2092819
7/25/17,6:24 AM,123 S 46th St,Robbery,,39.9563399,-75.2132925
08/27/16,2:34 AM,3000 Walnut St,Robbery,Phone taken from complainant,39.950313,-75.184679
09/06/17,6:06 AM,216 S 46th St,Robbery,,39.955005,-75.214061
10/04/16,10:57 PM,100 S 38th St,Robbery,Complainant punched by male who attempted to take backpack/Arrest,39.9540976,-75.1988448
09/07/17,9:14 PM,46th & Regent Sts,Robbery/ Arrest,,39.9463541,-75.2142319
10/05/16,1:21 PM,3735 Walnut St,Robbery,Unknown male robbed bank,39.9539838,-75.1980232
8/7/17,2:27 PM,1107 S. 47th Street,Robbery,,39.945724,-75.213254
10/18/16,6:26 PM,4200 Pine St,Robbery,Offender attempted to rob complainant/Arrest,39.9508409,-75.2076809
08/28/17,12:39 AM,47th & Woodland Ave,Robbery,,39.9433429,-75.2130305
10/26/16,6:38 PM,3441A Chestnut St,Robbery,Unknown male demanded cash,39.9546539,-75.1930209
08/30/17,11:39 PM,1242 S 47th St,Robbery,,39.9434689,-75.2114845
10/30/16,3:57 AM,3400 Sansom St,Robbery,Offender attempted to rob complainants,39.9535739,-75.1919664
09/08/17,9:15 PM,47th & Osage,Robbery/ Arrest,,39.9515501,-75.2186897
10/30/16,5:17 AM,3600 Sansom St,Robbery,Currency from wallet,39.9536985,-75.1956009
08/27/16,2:34 AM,3000 Walnut St,Robbery,Phone taken from complainant,39.950313,-75.184679
12/13/16,6:30 PM,4006 Market St,Robbery,Purse taken/Arrest,39.9569263,-75.2023769
10/05/16,1:21 PM,3735 Walnut St,Robbery,Unknown male robbed bank,39.9539838,-75.1980232
12/23/16,4:50 PM,3300 Market St,Robbery,Attempted strong-arm robbery,39.9553668,-75.1911078
12/23/16,5:11 PM,3300 Walnut St,Robbery,Unknown males attempted to take cell phone,39.952335,-75.190465
12/23/16,5:11 PM,3300 Walnut St,Robbery,Unknown males attempted to take cell phone,39.952335,-75.190465
01/21/17,12:25 PM,3700 Walnut St,Robbery,Male attempted to rob complainant/Arrest,39.9532908,-75.1973311
01/13/2017,5:02 PM,33 S 42nd St,Robbery,Store robbed by 2 unknown males,39.9564776,-75.2061457
2/25/2017,11:46 AM,4001 Walnut St,Robbery,Male took property and assaulted security/Arrest,39.9543603,-75.2028254
01/21/17,12:25 PM,3700 Walnut St,Robbery,Male attempted to rob complainant/Arrest,39.9532908,-75.1973311
05/08/17,12:55 AM,4601 Walnut St.,Robbery,,39.9557442,-75.2141161
2/25/2017,11:46 AM,4001 Walnut St,Robbery,Male took property and assaulted security/Arrest,39.9543603,-75.2028254
05/08/17,9:53 PM,4201 Walnut St.,Robbery/Arrest,,39.9548936,-75.206703
03/25/2017,5:02 PM,4200 Locust St,Robbery,Offenders attempted to take cell phone,39.9534503,-75.2066947
8/8/17,2:56 PM,3735 Walnut St,Robbery,,39.9539838,-75.1980232
4/13/2017,9:38 AM,4200 Spruce St,Robbery,Male attempted to take complainant's backpack,39.9519876,-75.2072057
8/13/17,4:04 PM,4301 Walnut Street,Robbery,,39.9552334,-75.209131
4/13/2017,11:07 AM,3600 Ludlow St,Robbery,Cell phone taken by known person,39.9554214,-75.1943387
08/25/17,4:30 PM,4001 Walnut St,Robbery,Male took items and fought with security/Arrest,39.9543603,-75.2028254
05/08/17,12:55 AM,4601 Walnut St.,Robbery,,39.9557442,-75.2141161
09/18/17,10:23 AM,3800 Walnut St,Robbery,,39.9536457,-75.1987871
05/08/17,9:53 PM,4201 Walnut St.,Robbery/Arrest,,39.9548936,-75.206703
09/18/16,6:39 PM,3400 Spruce St,Robbery,Offenders attempted to take cell phone,39.9500798,-75.1939906
05/09/17,11:32 PM,4400 Baltimore Ave,Robbery/Arrest,,39.9489292,-75.2114126
09/25/16,1:49 AM,3900 Spruce St,Robbery,Male grabbed complainant's phone/Arrest,39.951206,-75.2009658
05/12/17,11:38 PM,4013 Baltimore Ave,Robbery,,39.950162,-75.204071
06/29/16,8:15 AM,3800 Spruce St,Robbery,Complainant reported being robbed,39.9499163,-75.200148
05/30/17,10:00 PM,4711 Springfield Ave,Robbery,,39.9467781,-75.2158784
07/06/16,6:58 PM,4200 Spruce St,Robbery,iPhone taken by unknown male,39.9519876,-75.2072057
05/31/17,10:09 PM,4501 Spruce St,Robbery,,39.9531599,-75.212284
4/13/2017,9:38 AM,4200 Spruce St,Robbery,Male attempted to take complainant's backpack,39.9519876,-75.2072057
06/01/17,6:52 PM,3813 Chestnut St,Robbery/arrest,,39.9553957,-75.1986337
05/31/17,10:09 PM,4501 Spruce St,Robbery,,39.9531599,-75.212284
06/01/17,9:07 PM,44th & Ludlow Sts,Robbery,,35.4202191,-97.0950556
06/23/17,12:51 AM,4200 Spruce Street,Robbery,,39.9519876,-75.2072057
06/02/17,12:04 AM,200 S 41st St,Robbery/arrest,,39.9540508,-75.2054021
09/06/17,8:20 PM,45th & Spruce Sts,Robbery/ Arrest,,39.9528811,-75.2143613
06/04/17,4:51 PM,4710 Locust St,Robbery/arrest,,39.9544583,-75.2170118
07/07/16,7:22 PM,4006 Chestnut St,Robbery,Wallet taken/Arrest,39.9554089,-75.2026851
06/23/17,12:51 AM,4200 Spruce Street,Robbery,,39.9519876,-75.2072057
10/26/16,6:38 PM,3441A Chestnut St,Robbery,Unknown male demanded cash,39.9546539,-75.1930209
7/13/17,7:47 PM,4200 Ludlow St,Robbery,,39.9567292,-75.2065027
06/01/17,6:52 PM,3813 Chestnut St,Robbery/arrest,,39.9553957,-75.1986337
7/14/17,10:24 PM,4314 Locust St,Robbery,,39.9535024,-75.2096577
05/03/16,6:10 PM,3500 Market St,Robbery,Complainant robbed by males/Arrest,39.955743,-75.193059
8/7/17,2:27 PM,1107 S. 47th Street,Robbery,,39.945724,-75.213254
07/20/16,4:44 AM,3400 Market St,Robbery,Complainant assaulted and cell phone taken/Arrest,39.95558,-75.193029
8/8/17,2:56 PM,3735 Walnut St,Robbery,,39.9539838,-75.1980232
12/13/16,6:30 PM,4006 Market St,Robbery,Purse taken/Arrest,39.9569263,-75.2023769
8/9/17,4:18 AM,409 S. 42nd St,Robbery,,39.9504064,-75.2067854
12/23/16,4:50 PM,3300 Market St,Robbery,Attempted strong-arm robbery,39.9553668,-75.1911078
8/9/17,7:36 PM,S. 42nd St,Robbery,,39.9509026,-75.2071943
08/28/17,5:28 PM,4500 Market St,Robbery,,39.957932,-75.211777
8/13/17,4:04 PM,4301 Walnut Street,Robbery,,39.9552334,-75.209131
09/11/17,1:33 AM,3400 Market St,Robbery,,39.95558,-75.193029
7/24/17,11:28 PM,300 S 42nd St,Robbery/ Arrest,,39.9522184,-75.2069361
09/11/17,10:07 AM,4328 Market St,Robbery,,39.9580473,-75.2090641
7/25/17,6:24 AM,123 S 46th St,Robbery,,39.9563399,-75.2132925
03/25/2017,5:02 PM,4200 Locust St,Robbery,Offenders attempted to take cell phone,39.9534503,-75.2066947
7/30/17,7:55 PM,45th & Springfield Ave,Robbery/ Arrest,,39.9488055,-75.214766
06/04/17,4:51 PM,4710 Locust St,Robbery/arrest,,39.9544583,-75.2170118
8/1/17,9:58 AM,4600 Kingsessing Ave,Robbery,,39.94553,-75.211318
7/14/17,10:24 PM,4314 Locust St,Robbery,,39.9535024,-75.2096577
08/19/17,6:43 PM,3914 Pine St,Robbery,,39.950293,-75.201376
08/25/17,11:47 AM,4200 Locust St,Robbery,iPhone forcibly taken from complainant,39.9534503,-75.2066947
08/25/17,2:52 AM,1 S 42nd St,Robbery,Auto taken point of gun,39.957637,-75.2060703
10/30/16,3:57 AM,3400 Sansom St,Robbery,Offender attempted to rob complainants,39.9535739,-75.1919664
08/25/17,11:47 AM,4200 Locust St,Robbery,iPhone forcibly taken from complainant,39.9534503,-75.2066947
10/30/16,5:17 AM,3600 Sansom St,Robbery,Currency from wallet,39.9536985,-75.1956009
08/25/17,4:30 PM,4001 Walnut St,Robbery,Male took items and fought with security/Arrest,39.9543603,-75.2028254
09/18/16,10:44 PM,4200 Pine St,Robbery,Wallet and iPhone taken,39.9508409,-75.2076809
08/28/17,12:39 AM,47th & Woodland Ave,Robbery,,39.9433429,-75.2130305
10/18/16,6:26 PM,4200 Pine St,Robbery,Offender attempted to rob complainant/Arrest,39.9508409,-75.2076809
08/28/17,5:28 PM,4500 Market St,Robbery,,39.957932,-75.211777
08/19/17,6:43 PM,3914 Pine St,Robbery,,39.950293,-75.201376
08/30/17,11:39 PM,1242 S 47th St,Robbery,,39.9434689,-75.2114845
09/24/17,9:41 PM,3954 Pine St,Robbery/ Arrest,,39.950414,-75.202653
09/06/17,6:06 AM,216 S 46th St,Robbery,,39.955005,-75.214061
09/06/17,8:11 PM,4533 Osage Ave,Robbery/ Arrest,,39.9513984,-75.2137089
09/06/17,8:11 PM,4533 Osage Ave,Robbery/ Arrest,,39.9513984,-75.2137089
09/08/17,9:15 PM,47th & Osage,Robbery/ Arrest,,39.9515501,-75.2186897
09/06/17,8:20 PM,45th & Spruce Sts,Robbery/ Arrest,,39.9528811,-75.2143613
no date,11:07 AM,3600 Ludlow St,Robbery,Cell phone taken by known person,39.9554214,-75.1943387
09/07/17,2:54 PM,4500 Chester Ave,Robbery,,39.9475276,-75.2112805
no date,9:07 PM,44th & Ludlow Sts,Robbery,,35.4202191,-97.0950556
09/07/17,9:13 PM,4704 Chester Ave,Robbery/ Arrest,,39.9455516,-75.2140402
no date,7:47 PM,4200 Ludlow St,Robbery,,39.9567292,-75.2065027
09/07/17,9:14 PM,46th & Regent Sts,Robbery/ Arrest,,39.9463541,-75.2142319
09/07/17,2:54 PM,4500 Chester Ave,Robbery,,39.9475276,-75.2112805
09/08/17,9:15 PM,47th & Osage,Robbery/ Arrest,,39.9515501,-75.2186897
09/07/17,9:13 PM,4704 Chester Ave,Robbery/ Arrest,,39.9455516,-75.2140402
09/11/17,1:33 AM,3400 Market St,Robbery,,39.95558,-75.193029
09/17/17,1:00 AM,4700 Reinhardt St,Robbery,,39.944159,-75.212089
09/11/17,10:07 AM,4328 Market St,Robbery,,39.9580473,-75.2090641
09/07/17,9:14 PM,46th & Regent Sts,Robbery/ Arrest,,39.9463541,-75.2142319
09/17/17,1:00 AM,4700 Reinhardt St,Robbery,,39.944159,-75.212089
09/28/16,3:30 PM,3800 Woodland Walk,Robbery,US currency forcibly taken from complainant,39.9525062,-75.1927688
09/18/17,10:23 AM,3800 Walnut St,Robbery,,39.9536457,-75.1987871
08/28/17,12:39 AM,47th & Woodland Ave,Robbery,,39.9433429,-75.2130305
09/24/17,9:41 PM,3954 Pine St,Robbery/ Arrest,,39.950414,-75.202653
8/1/17,9:58 AM,4600 Kingsessing Ave,Robbery,,39.94553,-75.211318
05/30/17,10:00 PM,4711 Springfield Ave,Robbery,,39.9467781,-75.2158784
7/30/17,7:55 PM,45th & Springfield Ave,Robbery/ Arrest,,39.9488055,-75.214766
09/02/2016,1:36 AM,4000 Delancey St,Robbery,Cell phone currency and watch taken/2 Arrests,39.9512717,-75.2039563
09/20/16,5:04 PM,4000 Irving St,Robbery,Complainant assaulted and cell phone taken/3 arrests made,39.9525309,-75.2043293
09/16/16,9:36 AM,4300 Sansom St,Sex Offense,Male exposed himself,39.9553276,-75.2088729
05/08/16,8:44 AM,100 S 37th St,Sex offense,Male exposed himself,39.9543223,-75.1968144
09/21/16,6:45 PM,3400 Chestnut St,Sex offense,Confidential,39.9540115,-75.1921404
08/28/16,5:13 AM,200 S 40th St,Sex Offense,Confidential,39.9534235,-75.2032788
05/08/16,8:44 AM,100 S 37th St,Sex offense,Male exposed himself,39.9543223,-75.1968144
08/14/16,4:06 PM,200 S 43rd St,Sex Offense,Male observed without clothing/Arrest,39.9545181,-75.2089997
05/10/16,12:08 PM,4000 Walnut St,Sex Offense,Confidential,39.9540855,-75.202628
05/10/16,12:08 PM,4000 Walnut St,Sex Offense,Confidential,39.9540855,-75.202628
05/11/16,6:54 AM,3900 Pine St,Sex Offense,Male grabbed complainant inappropriately,39.950443,-75.2013432
07/01/16,11:31 PM,3900 Walnut St,Sex Offense,Confidential,39.9537201,-75.2009514
05/26/16,6:50 AM,4040 Chestnut St,Sex Offense,Male exposed himself,39.9555233,-75.203665
11/15/16,4:54 PM,3900 Walnut St,Sex Offense,Confidential,39.9537201,-75.2009514
06/08/16,1:25 PM,4000 Baltimore Ave,Sex Offense,Confidential,39.949921,-75.2039386
12/09/16,1:05 PM,3900 Walnut St,Sex Offense,Confidential,39.9537201,-75.2009514
06/11/16,6:30 AM,4000 Ludlow St,Sex Offense,Male arrested after touching complainant inappropriately/Arrest,39.9563819,-75.2024446
01/01/17,2:30 AM,3925 Walnut St,Sex Offense,Confidential,39.9542356,-75.2011919
07/01/16,11:31 PM,3900 Walnut St,Sex Offense,Confidential,39.9537201,-75.2009514
01/24/17,2:19 PM,3900 Walnut St,Sex offense,Confidential,39.9537201,-75.2009514
07/19/16,10:15 AM,3200 Chestnut St,Sex Offense,Confidential,39.9537815,-75.1885748
08/05/16,11:02 AM,3400 Spruce St,Sex Offense,Male reported to have exposed himself,39.9500798,-75.1939906
07/28/16,1:40 AM,3000 South St,Sex Offense,Male Reported to be exposing himelf,39.9475757,-75.1885069
10/07/16,5:21 PM,3400 Spruce St,Sex Offense,Confidential,39.9500798,-75.1939906
08/05/16,11:02 AM,3400 Spruce St,Sex Offense,Male reported to have exposed himself,39.9500798,-75.1939906
09/21/16,6:45 PM,3400 Chestnut St,Sex offense,Confidential,39.9540115,-75.1921404
08/14/16,4:06 PM,200 S 43rd St,Sex Offense,Male observed without clothing/Arrest,39.9545181,-75.2089997
05/26/16,6:50 AM,4040 Chestnut St,Sex Offense,Male exposed himself,39.9555233,-75.203665
08/28/16,5:13 AM,200 S 40th St,Sex Offense,Confidential,39.9534235,-75.2032788
07/19/16,10:15 AM,3200 Chestnut St,Sex Offense,Confidential,39.9537815,-75.1885748
10/07/16,2:33 PM,4200 Baltimore Ave,Sex Offense,Confidential,39.9496372,-75.2074153
12/28/16,3:28 PM,3943 Chestnut St,Sex Offense,Male exposed himself through window,39.9559821,-75.201914
10/07/16,5:21 PM,3400 Spruce St,Sex Offense,Confidential,39.9500798,-75.1939906
01/25/17,11:20 AM,4100 Chestnut St,Sex offense,Confidential,39.9555945,-75.2053647
10/21/16,12:23 PM,3900 Powelton Ave,Sex Offense,Confidential,39.9589327,-75.2005893
01/25/17,1:10 AM,4200 Chestnut St,Sex offense,Confidential,39.9559039,-75.206339
10/26/16,3:50 PM,3800 Locust Walk,Sex offense,Confidential,39.9519487,-75.1994803
09/16/16,9:36 AM,4300 Sansom St,Sex Offense,Male exposed himself,39.9553276,-75.2088729
11/15/16,4:54 PM,3900 Walnut St,Sex Offense,Confidential,39.9537201,-75.2009514
10/26/16,3:50 PM,3800 Locust Walk,Sex offense,Confidential,39.9519487,-75.1994803
12/09/16,1:05 PM,3900 Walnut St,Sex Offense,Confidential,39.9537201,-75.2009514
02/15/17,11:28 AM,3700 Locust Walk,Sex Offense,Confidential,39.9520225,-75.1972399
12/28/16,3:28 PM,3943 Chestnut St,Sex Offense,Male exposed himself through window,39.9559821,-75.201914
05/11/16,6:54 AM,3900 Pine St,Sex Offense,Male grabbed complainant inappropriately,39.950443,-75.2013432
01/01/17,2:30 AM,3925 Walnut St,Sex Offense,Confidential,39.9542356,-75.2011919
08/25/17,5:42 PM,3900 Pine St,Sex offense,Unknown male exposed himself,39.950443,-75.2013432
01/24/17,2:19 PM,3900 Walnut St,Sex offense,Confidential,39.9537201,-75.2009514
06/08/16,1:25 PM,4000 Baltimore Ave,Sex Offense,Confidential,39.949921,-75.2039386
01/25/17,11:20 AM,4100 Chestnut St,Sex offense,Confidential,39.9555945,-75.2053647
10/07/16,2:33 PM,4200 Baltimore Ave,Sex Offense,Confidential,39.9496372,-75.2074153
01/25/17,1:10 AM,4200 Chestnut St,Sex offense,Confidential,39.9559039,-75.206339
07/28/16,1:40 AM,3000 South St,Sex Offense,Male Reported to be exposing himelf,39.9475757,-75.1885069
02/15/17,11:28 AM,3700 Locust Walk,Sex Offense,Confidential,39.9520225,-75.1972399
06/11/16,6:30 AM,4000 Ludlow St,Sex Offense,Male arrested after touching complainant inappropriately/Arrest,39.9563819,-75.2024446
08/25/17,5:42 PM,3900 Pine St,Sex offense,Unknown male exposed himself,39.950443,-75.2013432
10/21/16,12:23 PM,3900 Powelton Ave,Sex Offense,Confidential,39.9589327,-75.2005893
07/12/16,5:57 PM,101 S 39th St,Theft,Secured bike taken,39.9546307,-75.1996334
09/09/16,1:32 PM,125 S 31st St,Theft,Currency taken from desk drawer,39.9525296,-75.1847465
07/14/16,5:26 PM,102 S 42nd St,Theft,Package tampered with that was delivered,39.9557264,-75.2064731
09/08/16,9:47 AM,209 S 33rd St,Theft,Bike taken,39.95211,-75.1897981
4/18/17,7:58 PM,110 S 36th St,Theft,Merchandise taken without payment/Arrest,39.9543821,-75.1949186
09/15/16,12:11 PM,209 S 33rd St,Theft,Secured bike taken,39.95211,-75.1897981
05/06/17,5:06 PM,110 S 36th St,Theft,Merchandise taken without payment,39.9543821,-75.1949186
4/26/17,8:01 PM,209 S 33rd St,Theft,Secured bike taken,39.95211,-75.1897981
11/08/16,11:38 PM,111 S 38th St,Theft,Secured bike taken,39.954423,-75.1979579
10/14/16,8:56 AM,220 S 33rd St,Theft,Laptop taken,39.9517017,-75.1909636
05/15/16,12:47 PM,119 S 38th St,Theft,Camera taken,39.9543543,-75.1984691
07/16/16,5:27 PM,233 S 33rd St,Theft,Phone taken from locker room,39.9518073,-75.1898622
4/15/2017,2:48 PM,119 S 38th St,Theft,Laptop and backpack taken,39.9543543,-75.1984691
11/10/16,3:58 PM,233 S 33rd St,Theft,Secured bike taken,39.9518073,-75.1898622
09/09/16,1:32 PM,125 S 31st St,Theft,Currency taken from desk drawer,39.9525296,-75.1847465
08/14/16,11:14 PM,210 S 34th St,Theft,Secured bike taken,39.9522363,-75.1926849
4/25/17,10:09 AM,13-19 Ludlow St,Theft,Laptop taken from lobby,39.9504564,-75.1530698
10/09/16,11:49 AM,210 S 34th St,Theft,Secured bike taken/Arrest,39.9522363,-75.1926849
10/28/16,8:20 PM,140 S 36th St,Theft,Currency and property taken from purse,39.9536662,-75.1950422
08/24/17,5:26 PM,210 S 34th St,Theft,Tire taken from bike,39.9522363,-75.1926849
08/03/16,8:03 PM,20 39th St,Theft,Package taken from lobby,39.9560106,-75.2000263
4/11/2017,5:29 PM,231 S 34th St,Theft,Property taken from unsecured locker,39.950738,-75.19219
07/22/16,8:49 PM,20 S 36th St,Theft,Currency taken without payment,39.9553365,-75.1946097
05/07/17,2:30 PM,231 S 34th St,Theft,Front tire and seat removed from bike,39.950738,-75.19219
08/22/17,9:23 AM,20 S 36th St,Theft,Xbox gaming system stolen,39.9553365,-75.1946097
11/23/16,5:07 PM,55 S 34th St,Theft,Hub caps taken from vehicle,39.9547355,-75.1917068
10/27/16,9:37 AM,20 S 40th St,Theft,Tire removed from secured bike,39.9566414,-75.2022345
4/18/17,7:58 PM,110 S 36th St,Theft,Merchandise taken without payment/Arrest,39.9543821,-75.1949186
07/02/16,9:57 AM,200 S 40th St,Theft,Purse and contents taken,39.9534235,-75.2032788
05/06/17,5:06 PM,110 S 36th St,Theft,Merchandise taken without payment,39.9543821,-75.1949186
10/29/16,11:01 AM,200 S 40th St,Theft,Wallet taken from purse,39.9534235,-75.2032788
10/28/16,8:20 PM,140 S 36th St,Theft,Currency and property taken from purse,39.9536662,-75.1950422
02/09/17,3:40 PM,200 S 42nd St,Auto Theft,Vehicle taken from highway,39.9541489,-75.2068047
07/22/16,8:49 PM,20 S 36th St,Theft,Currency taken without payment,39.9553365,-75.1946097
03/25/2017,3:15 PM,201 S 40th St,Theft,"Unsecured wallet taken, charges made on credit card",39.9537945,-75.2024592
08/22/17,9:23 AM,20 S 36th St,Theft,Xbox gaming system stolen,39.9553365,-75.1946097
05/14/16,8:57 AM,205 St Marks Sq,Theft,Secured bike taken,39.9546807,-75.2075525
08/09/16,6:53 PM,255 S 36th St,Theft,Secured bike taken,39.9508653,-75.195022
08/28/16,4:43 AM,207 42nd St,Theft,Secured bike taken,39.953803,-75.2062589
10/04/16,11:25 AM,255 S 36th St,Theft,iPhone and various cards taken,39.9508653,-75.195022
8/30/2016,7:51 PM,208 S 42nd St,Theft,Currency and various items taken,39.9538968,-75.2068848
11/08/16,11:38 PM,111 S 38th St,Theft,Secured bike taken,39.954423,-75.1979579
09/08/16,9:47 AM,209 S 33rd St,Theft,Bike taken,39.95211,-75.1897981
05/15/16,12:47 PM,119 S 38th St,Theft,Camera taken,39.9543543,-75.1984691
09/15/16,12:11 PM,209 S 33rd St,Theft,Secured bike taken,39.95211,-75.1897981
4/15/2017,2:48 PM,119 S 38th St,Theft,Laptop and backpack taken,39.9543543,-75.1984691
4/26/17,8:01 PM,209 S 33rd St,Theft,Secured bike taken,39.95211,-75.1897981
07/12/16,5:57 PM,101 S 39th St,Theft,Secured bike taken,39.9546307,-75.1996334
08/14/16,11:14 PM,210 S 34th St,Theft,Secured bike taken,39.9522363,-75.1926849
08/03/16,8:03 PM,20 39th St,Theft,Package taken from lobby,39.9560106,-75.2000263
10/09/16,11:49 AM,210 S 34th St,Theft,Secured bike taken/Arrest,39.9522363,-75.1926849
05/21/16,10:55 AM,235 S 39th St,Theft,Bike taken from storage room,39.9519604,-75.2003856
08/24/17,5:26 PM,210 S 34th St,Theft,Tire taken from bike,39.9522363,-75.1926849
12/15/16,1:52 PM,235 S 39th St,Theft,Secured bike taken,39.9519604,-75.2003856
01/28/17,8:47 PM,210 S. 40th St,Theft,iPhone taken from handbag,39.9537915,-75.2030239
08/23/17,9:26 AM,235 S 39th St,Theft,Package taken from yard,39.9519604,-75.2003856
01/03/17,7:06 PM,210 St Marks Sq,Theft,UPS boxes found without the contents,39.9546346,-75.2077678
01/19/17,7:27 AM,300 S 39th St,Theft,Bike seat taken,39.9510772,-75.2008206
10/05/16,5:46 PM,212 S 41st St,Theft,Property taken from packages/Arrest,39.953546,-75.205566
05/06/16,8:21 AM,51 N 39th St,Theft,Merchandise taken by unknown person without payment,39.9582917,-75.1990771
11/04/16,10:57 AM,213 41st St,Theft,Secured bike taken,39.9538827,-75.204857
05/06/16,1:45 PM,51 N 39th St,Theft,Backpack and contents taken while unattended,39.9582917,-75.1990771
10/14/16,8:56 AM,220 S 33rd St,Theft,Laptop taken,39.9517017,-75.1909636
05/10/16,4:09 PM,51 N 39th St,Theft,Heart monitor taken,39.9582917,-75.1990771
06/24/16,9:59 AM,220 S 40th St,Theft,iPhone taken,39.9534914,-75.2029562
05/25/16,9:51 AM,51 N 39th St,Theft,Secured laptop taken,39.9582917,-75.1990771
4/11/2017,5:29 PM,231 S 34th St,Theft,Property taken from unsecured locker,39.950738,-75.19219
06/08/16,6:30 PM,51 N 39th St,Theft,Wallet and various items taken,39.9582917,-75.1990771
05/07/17,2:30 PM,231 S 34th St,Theft,Front tire and seat removed from bike,39.950738,-75.19219
07/06/16,2:35 PM,51 N 39th St,Theft,Two knives and currency taken,39.9582917,-75.1990771
06/01/16,3:23 PM,231 S 42nd St,Theft,Male took package from property/Arrest,39.9527634,-75.2063832
07/26/16,12:32 PM,51 N 39th St,Theft,Backpack contianing various items taken,39.9582917,-75.1990771
07/16/16,5:27 PM,233 S 33rd St,Theft,Phone taken from locker room,39.9518073,-75.1898622
07/26/16,1:45 PM,51 N 39th St,Theft,Items taken from locker,39.9582917,-75.1990771
11/10/16,3:58 PM,233 S 33rd St,Theft,Secured bike taken,39.9518073,-75.1898622
08/03/16,1:41 PM,51 N 39th St,Theft,Unsecured purse taken,39.9582917,-75.1990771
05/21/16,10:55 AM,235 S 39th St,Theft,Bike taken from storage room,39.9519604,-75.2003856
08/24/16,1:52 PM,51 N 39th St,Theft,Currency taken,39.9582917,-75.1990771
12/15/16,1:52 PM,235 S 39th St,Theft,Secured bike taken,39.9519604,-75.2003856
08/24/16,2:55 PM,51 N 39th St,Theft,Secured bike taken,39.9582917,-75.1990771
08/23/17,9:26 AM,235 S 39th St,Theft,Package taken from yard,39.9519604,-75.2003856
09/08/16,11:33 AM,51 N 39th St,Theft,Unsecured phone taken,39.9582917,-75.1990771
02/11/17,10:39 PM,237 S 41st St,Theft,Secured bike taken,39.9530151,-75.2050772
09/08/16,3:06 PM,51 N 39th St,Theft,iPad taken from lounge area,39.9582917,-75.1990771
07/26/16,12:38 PM,240 S 40th St,Theft,Currency taken from handbag,39.9527238,-75.2034259
09/28/16,5:32 AM,51 N 39th St,Theft,Wallet taken from purse,39.9582917,-75.1990771
09/08/16,1:23 PM,240 S 40th St,Theft,Wallet taken from desk,39.9527238,-75.2034259
10/18/16,9:49 AM,51 N 39th St,Theft,Unattended cell phone taken,39.9582917,-75.1990771
09/16/16,4:28 PM,240 S 40th St,Theft,Cell phone taken,39.9527238,-75.2034259
01/31/17,12:34 PM,51 N 39th St,Theft,Unsecured laptop taken,39.9582917,-75.1990771
01/20/17,3:26 PM,240 S 40th St,Theft,Currency taken from wallet,39.9527238,-75.2034259
